sample_id,inference_ms,db_write_ms
10305,29.51,1.34
10306,30.02,2.24
10307,26.37,2.6
10308,30.95,2.09
10309,30.39,2.96
10310,26.84,2.32
10311,27.67,1.81
10312,26.06,1.77
10313,29.46,3.08
10314,30.9,1.71
10315,27.96,3.21
10316,29.42,3.63
10317,28.08,1.14
10318,28.88,3.5
10319,29.14,5.07
10320,31.4,2.46
10321,30.86,2.83
10322,28.11,3.37
10323,27.81,1.99
10324,28.86,2.39
10325,32.77,1.32
10326,29.28,2.35
10327,61.99,2.72
10328,26.83,2.74
10329,25.99,3.41
10330,27.38,1.63
10331,28.31,1.8
10332,26.69,4.75
10333,31.35,2.1
10334,29.94,2.41
10335,27.59,2.17
10336,27.04,1.6
10337,27.28,4.26
10338,31.66,1.8
10339,27.36,1.42
10340,29.27,1.86
10341,29.21,1.0
10342,28.44,1.72
10343,27.83,1.51
10344,28.34,2.85
10345,28.45,1.7
10346,29.85,3.17
10347,26.24,3.89
10348,25.29,3.04
10349,28.82,2.04
10350,30.55,2.35
10351,28.75,1.21
10352,29.58,2.11
10353,31.72,1.58
10354,26.24,2.94
10355,30.94,6.23
10356,28.84,2.72
10357,27.14,1.0
10358,27.15,1.93
10359,29.62,2.34
10360,28.34,2.3
10361,25.87,1.66
10362,30.42,2.45
10363,30.1,1.35
10364,28.87,1.53
10365,29.6,2.88
10366,28.79,1.48
10367,30.37,2.76
10368,25.84,1.29
10369,27.43,4.51
10370,28.22,1.63
10371,29.55,2.04
10372,27.06,2.54
10373,27.14,1.78
10374,31.48,2.36
10375,26.44,2.8
10376,27.11,3.27
10377,27.41,3.05
10378,27.4,2.08
10379,27.05,2.1
10380,27.91,5.7
10381,28.98,3.25
10382,26.97,1.54
10383,28.04,2.32
10384,27.2,1.95
10385,27.11,2.11
10386,28.77,1.36
10387,32.2,1.89
10388,28.15,4.59
10389,27.19,2.81
10390,27.75,0.82
10391,27.46,3.62
10392,26.19,3.44
10393,26.52,1.93
10394,26.26,2.97
10395,27.4,1.58
10396,26.33,1.84
10397,25.67,4.05
10398,26.25,2.0
10399,28.18,1.05
10400,27.59,2.17
10401,28.86,2.16
10402,28.33,3.59
10403,27.88,2.24
10404,30.48,1.88
10405,26.12,3.38
10406,26.99,2.34
10407,27.24,1.65
10408,28.36,3.53
10409,27.47,2.4
10410,26.08,2.23
10411,28.63,2.39
10412,25.86,1.45
10413,26.03,1.8
10414,29.33,2.23
10415,31.12,2.06
10416,27.18,3.7
10417,27.01,2.43
10418,27.06,3.13
10419,27.9,2.23
10420,32.74,3.4
10421,29.55,2.61
10422,26.41,2.24
10423,29.36,2.21
10424,26.18,1.52
10425,27.16,2.73
10426,28.44,2.19
10427,26.76,1.82
10428,26.13,3.46
10429,26.17,1.35
10430,29.05,1.88
10431,30.1,3.36
10432,27.28,2.52
10433,26.25,2.18
10434,27.57,2.46
10435,28.3,2.39
10436,28.39,1.21
10437,28.45,1.94
10438,27.07,4.25
10439,29.1,1.71
10440,28.64,1.96
10441,28.59,1.79
10442,29.68,2.15
10443,29.16,1.76
10444,28.25,2.7
10445,29.9,2.41
10446,29.99,3.03
10447,31.91,1.46
10448,29.03,1.94
10449,27.11,2.03
10450,28.25,2.67
10451,28.83,1.62
10452,27.73,3.21
10453,28.22,3.58
10454,29.07,1.5
10455,27.62,1.83
10456,26.83,1.8
10457,27.61,6.38
10458,29.41,1.87
10459,29.37,4.35
10460,27.96,1.34
10461,28.44,1.5
10462,27.78,1.69
10463,29.88,1.59
10464,28.99,2.0
10465,28.46,1.68
10466,26.81,1.6
10467,27.55,3.54
10468,27.12,3.63
10469,26.64,3.25
10470,27.6,2.74
10471,26.98,2.31
10472,26.05,1.82
10473,27.85,1.52
10474,26.41,2.57
10475,31.41,1.39
10476,28.28,1.5
10477,31.47,3.53
10478,27.33,4.76
10479,27.38,2.6
10480,28.63,3.46
10481,26.75,2.02
10482,28.93,1.3
10483,26.22,2.84
10484,28.19,2.79
10485,25.68,2.29
10486,29.24,2.02
10487,27.97,3.27
10488,29.44,1.5
10489,26.51,1.63
10490,26.09,1.49
10491,30.59,2.3
10492,28.41,1.44
10493,19.79,1.69
10494,31.45,1.68
10495,26.08,2.01
10496,26.55,1.23
10497,27.59,2.3
10498,29.18,3.67
10499,28.13,2.35
10500,29.23,4.12
10501,26.77,3.79
10502,25.96,3.04
10503,51.57,2.29
10504,29.35,2.25
10505,26.32,3.02
10506,27.3,1.9
10507,28.69,1.05
10508,27.08,2.71
10509,26.32,1.42
10510,31.37,1.51
10511,27.32,2.23
10512,27.32,2.14
10513,31.22,1.27
10514,26.46,2.38
10515,29.02,3.28
10516,27.79,1.42
10517,28.58,3.7
10518,26.6,1.19
10519,26.69,5.19
10520,29.08,1.89
10521,27.23,2.36
10522,28.77,1.04
10523,29.48,2.17
10524,27.59,2.44
10525,27.25,2.15
10526,30.31,1.78
10527,28.76,1.52
10528,28.88,3.5
10529,28.72,2.25
10530,29.66,4.12
10531,29.22,1.8
10532,26.44,1.87
10533,28.51,3.08
10534,28.33,1.16
10535,28.13,1.37
10536,26.65,3.45
10537,28.01,1.39
10538,29.93,1.08
10539,30.76,4.7
10540,27.0,1.27
10541,27.51,2.4
10542,29.12,2.29
10543,26.41,0.72
10544,29.54,2.0
10545,29.5,2.66
10546,26.1,2.56
10547,27.27,3.19
10548,28.66,1.91
10549,29.41,2.96
10550,28.79,1.69
10551,29.35,1.27
10552,27.57,1.32
10553,29.18,1.24
10554,28.15,3.33
10555,31.53,1.21
10556,29.06,2.48
10557,30.5,2.0
10558,30.37,2.14
10559,28.45,3.84
10560,28.7,1.87
10561,27.61,2.84
10562,29.13,2.26
10563,26.07,2.09
10564,26.76,5.58
10565,26.63,1.25
10566,26.36,3.73
10567,26.82,2.89
10568,27.46,1.84
10569,29.48,4.27
10570,30.19,1.06
10571,29.65,1.81
10572,27.18,1.37
10573,27.18,2.62
10574,25.96,1.43
10575,29.71,2.65
10576,28.26,2.07
10577,27.94,1.84
10578,28.11,2.6
10579,27.52,2.0
10580,27.14,1.44
10581,29.9,6.82
10582,29.0,1.83
10583,31.87,0.92
10584,29.67,1.59
10585,28.1,1.34
10586,29.52,3.1
10587,46.37,2.53
10588,29.35,2.61
10589,28.08,1.92
10590,29.57,1.99
10591,28.19,1.92
10592,29.84,2.15
10593,31.38,3.11
10594,28.51,2.55
10595,27.19,2.72
10596,26.94,2.72
10597,31.63,3.17
10598,28.38,2.5
10599,26.85,2.57
10600,25.92,3.58
10601,26.56,1.71
10602,25.73,1.58
10603,29.61,1.38
10604,28.72,2.39
10605,27.99,1.06
10606,26.6,2.68
10607,28.57,2.13
10608,27.41,3.5
10609,29.12,1.7
10610,30.84,2.05
10611,29.13,3.49
10612,26.38,3.87
10613,27.08,1.7
10614,28.79,2.39
10615,29.67,2.5
10616,28.02,2.58
10617,27.91,2.0
10618,29.39,3.72
10619,26.22,1.05
10620,28.42,1.88
10621,27.2,2.66
10622,26.56,2.67
10623,28.08,3.82
10624,29.64,3.59
10625,28.92,1.99
10626,27.3,3.74
10627,31.13,1.67
10628,27.6,3.23
10629,27.97,4.59
10630,26.8,3.62
10631,25.57,2.32
10632,26.26,1.95
10633,28.02,1.21
10634,30.65,2.52
10635,28.67,1.42
10636,29.0,1.62
10637,26.74,1.38
10638,29.23,1.85
10639,29.03,2.2
10640,27.95,2.48
10641,25.9,1.75
10642,26.42,3.41
10643,29.85,2.05
10644,29.16,1.62
10645,28.69,2.44
10646,31.18,4.88
10647,30.67,2.54
10648,27.39,1.92
10649,26.93,1.21
10650,26.35,2.04
10651,25.89,2.44
10652,29.7,1.91
10653,29.23,1.14
10654,30.16,1.58
10655,28.89,3.98
10656,29.24,3.95
10657,25.74,1.56
10658,30.22,2.91
10659,28.02,1.39
10660,31.17,3.9
10661,27.2,2.45
10662,26.31,3.25
10663,56.87,1.12
10664,25.75,2.92
10665,28.11,2.22
10666,26.99,3.13
10667,26.97,3.21
10668,26.83,2.28
10669,28.22,1.75
10670,28.35,3.04
10671,29.59,2.17
10672,25.93,1.57
10673,27.35,1.54
10674,27.51,1.23
10675,26.68,1.81
10676,27.49,3.46
10677,30.46,2.39
10678,29.68,1.8
10679,26.43,3.07
10680,30.33,1.6
10681,27.3,2.31
10682,28.03,2.07
10683,28.02,3.04
10684,28.79,1.18
10685,26.48,1.58
10686,28.27,1.16
10687,25.65,2.01
10688,31.89,3.61
10689,28.72,1.82
10690,27.71,1.81
10691,28.01,3.15
10692,35.07,3.41
10693,30.31,2.15
10694,26.7,2.93
10695,30.21,1.45
10696,27.3,3.86
10697,28.73,5.26
10698,29.91,2.74
10699,26.62,0.97
10700,28.6,1.78
10701,29.15,2.84
10702,25.84,1.88
10703,30.5,3.7
10704,28.97,2.82
10705,26.62,1.68
10706,27.71,2.25
10707,28.65,1.56
10708,31.18,2.07
10709,33.2,1.78
10710,27.23,3.56
10711,32.47,5.19
10712,31.38,1.26
10713,26.06,1.03
10714,26.24,2.02
10715,26.87,1.21
10716,27.54,2.27
10717,27.35,3.0
10718,28.05,4.05
10719,26.87,2.41
10720,26.63,2.06
10721,26.87,1.01
10722,31.11,2.25
10723,32.58,2.29
10724,28.89,2.87
10725,28.18,1.68
10726,47.68,1.87
10727,28.76,1.23
10728,27.96,0.89
10729,28.18,1.43
10730,25.96,1.19
10731,27.34,2.55
10732,27.96,1.81
10733,27.36,1.79
10734,31.02,1.5
10735,28.31,0.61
10736,29.26,4.07
10737,29.27,1.49
10738,28.23,1.89
10739,27.26,1.24
10740,29.28,3.28
10741,26.77,2.36
10742,28.26,1.6
10743,27.78,1.9
10744,27.05,4.35
10745,25.19,2.16
10746,27.63,2.07
10747,26.72,1.53
10748,26.91,1.04
10749,27.33,2.09
10750,27.47,2.54
10751,28.74,3.46
10752,26.89,0.91
10753,27.37,1.42
10754,31.95,1.76
10755,26.41,2.22
10756,25.89,2.1
10757,31.0,2.12
10758,26.98,2.62
10759,27.54,1.55
10760,29.47,3.23
10761,26.41,2.65
10762,27.36,1.96
10763,26.64,4.22
10764,27.38,4.15
10765,29.62,3.23
10766,27.98,0.67
10767,25.5,4.19
10768,27.9,3.06
10769,27.99,4.97
10770,31.13,3.65
10771,25.8,4.18
10772,27.07,3.16
10773,29.4,3.82
10774,26.6,4.94
10775,26.5,2.43
10776,27.28,1.19
10777,27.03,1.97
10778,28.74,2.6
10779,30.07,2.29
10780,26.76,1.35
10781,30.37,1.16
10782,26.33,1.65
10783,30.06,3.07
10784,28.42,4.19
10785,26.39,3.21
10786,26.91,3.4
10787,28.68,2.15
10788,26.72,1.11
10789,28.32,1.86
10790,28.2,2.01
10791,26.96,1.82
10792,26.72,2.27
10793,28.16,2.66
10794,27.63,3.13
10795,27.19,1.99
10796,26.64,1.04
10797,28.23,1.83
10798,26.82,2.26
10799,28.9,3.63
10800,25.89,1.77
10801,27.7,2.73
10802,28.96,2.5
10803,27.12,2.26
10804,28.32,3.23
10805,26.86,1.71
10806,27.87,1.77
10807,26.97,2.21
10808,28.46,1.72
10809,28.29,2.73
10810,29.18,1.67
10811,26.34,2.44
10812,28.5,2.14
10813,26.47,2.43
10814,28.57,1.85
10815,29.65,1.94
10816,27.16,2.31
10817,28.22,2.41
10818,27.51,2.22
10819,28.16,4.4
10820,27.81,1.5
10821,28.74,2.17
10822,26.26,1.19
10823,29.67,2.58
10824,27.19,1.42
10825,29.37,1.99
10826,55.7,1.92
10827,28.52,2.49
10828,26.59,1.78
10829,26.59,1.75
10830,28.81,3.95
10831,27.22,2.49
10832,26.91,1.78
10833,28.65,2.01
10834,28.69,4.3
10835,27.86,2.03
10836,28.26,1.69
10837,28.75,1.69
10838,26.38,1.79
10839,27.99,1.75
10840,26.99,1.33
10841,28.39,1.42
10842,30.09,1.6
10843,29.35,2.82
10844,29.07,1.91
10845,28.31,2.05
10846,28.22,3.7
10847,27.74,3.74
10848,27.68,1.99
10849,26.73,1.73
10850,29.15,1.57
10851,26.17,2.94
10852,28.76,2.05
10853,27.62,1.91
10854,27.57,1.61
10855,28.07,1.64
10856,27.61,2.53
10857,27.1,1.31
10858,29.56,3.31
10859,26.71,1.8
10860,29.47,2.1
10861,29.16,1.3
10862,27.91,2.21
10863,26.59,1.95
10864,26.68,2.18
10865,25.58,4.01
10866,27.31,2.39
10867,27.99,1.62
10868,26.26,1.67
10869,28.48,2.82
10870,26.4,3.74
10871,28.29,2.49
10872,27.86,2.93
10873,25.76,2.84
10874,25.82,3.93
10875,26.87,1.02
10876,27.08,2.91
10877,28.51,3.3
10878,27.11,1.3
10879,25.76,1.56
10880,28.98,1.58
10881,26.82,1.66
10882,28.21,1.84
10883,28.53,2.45
10884,29.54,3.15
10885,30.09,3.43
10886,29.79,1.59
10887,27.97,1.59
10888,27.53,3.77
10889,29.22,2.88
10890,26.76,2.3
10891,26.75,2.69
10892,26.28,2.2
10893,29.61,2.75
10894,19.73,1.95
10895,26.13,2.48
10896,29.18,1.22
10897,25.71,1.69
10898,29.29,1.7
10899,26.56,1.92
10900,29.2,1.54
10901,19.4,1.8
10902,27.18,1.21
10903,28.93,2.77
10904,27.82,2.15
10905,27.59,1.13
10906,29.28,1.59
10907,27.57,2.55
10908,27.44,1.79
10909,28.02,1.68
10910,28.88,2.16
10911,27.64,2.55
10912,28.3,1.25
10913,26.25,2.77
10914,27.78,1.62
10915,29.07,2.21
10916,27.24,2.19
10917,31.96,1.8
10918,28.0,1.48
10919,26.25,1.99
10920,36.47,4.26
10921,28.78,1.29
10922,26.51,4.38
10923,25.78,2.01
10924,27.39,2.26
10925,27.88,1.44
10926,27.95,1.63
10927,29.48,1.82
10928,26.93,1.46
10929,26.49,2.05
10930,26.84,1.89
10931,25.78,4.67
10932,28.55,1.4
10933,27.86,2.32
10934,26.33,2.46
10935,26.03,1.45
10936,26.2,2.93
10937,26.41,1.9
10938,26.0,0.82
10939,26.96,2.9
10940,26.28,1.42
10941,26.88,1.46
10942,27.04,2.93
10943,26.15,1.94
10944,29.35,3.21
10945,27.11,3.61
10946,26.74,1.72
10947,31.16,3.06
10948,26.02,1.65
10949,27.3,5.44
10950,27.42,1.69
10951,26.85,3.35
10952,25.96,3.12
10953,29.69,2.53
10954,26.24,1.7
10955,28.27,2.09
10956,26.73,0.94
10957,29.41,2.43
10958,27.2,2.56
10959,27.97,2.35
10960,33.51,0.68
10961,35.86,1.34
10962,26.52,1.65
10963,25.85,2.5
10964,229.54,2.5
10965,28.15,2.08
10966,28.67,2.87
10967,30.51,1.48
10968,28.07,2.84
10969,26.59,2.69
10970,27.8,2.59
10971,27.9,2.07
10972,25.81,4.63
10973,26.5,2.71
10974,26.21,1.51
10975,27.17,2.46
10976,26.72,3.01
10977,27.27,1.76
10978,28.0,3.44
10979,28.33,2.59
10980,28.18,0.87
10981,29.17,2.51
10982,28.24,1.89
10983,28.08,2.76
10984,26.11,3.25
10985,26.85,2.41
10986,26.45,4.33
10987,25.74,2.07
10988,25.89,2.86
10989,27.53,3.07
10990,27.21,2.14
10991,26.8,3.04
10992,26.51,1.75
10993,28.92,1.88
10994,26.33,1.32
10995,28.73,2.45
10996,28.93,2.53
10997,27.68,3.57
10998,27.3,3.05
10999,29.49,1.99
11000,62.48,1.39
11001,26.97,2.65
11002,29.39,3.47
11003,36.02,3.01
11004,27.1,3.43
11005,29.24,2.04
11006,29.34,1.85
11007,27.6,1.66
11008,30.39,2.18
11009,27.35,2.16
11010,27.1,2.42
11011,29.6,2.11
11012,26.28,2.11
11013,27.91,1.63
11014,26.68,3.24
11015,25.79,2.29
11016,26.43,2.08
11017,32.89,1.65
11018,27.45,1.31
11019,29.2,3.76
11020,28.88,2.78
11021,30.21,1.16
11022,28.28,3.02
11023,26.29,3.22
11024,28.65,2.34
11025,27.1,4.22
11026,25.59,2.43
11027,28.64,1.26
11028,26.61,2.58
11029,27.09,2.45
11030,27.9,1.75
11031,28.6,2.8
11032,29.44,1.14
11033,28.08,3.31
11034,28.67,1.57
11035,28.5,1.5
11036,28.87,2.13
11037,26.19,2.65
11038,26.67,2.38
11039,25.86,1.65
11040,29.28,1.82
11041,26.01,1.41
11042,27.04,2.03
11043,25.28,3.42
11044,28.54,2.22
11045,25.59,3.14
11046,36.74,3.98
11047,31.63,1.76
11048,31.66,2.07
11049,29.92,5.3
11050,29.5,3.97
11051,25.83,1.14
11052,27.52,2.6
11053,26.23,2.23
11054,30.43,3.1
11055,28.63,1.65
11056,31.07,1.59
11057,31.21,1.7
11058,27.15,1.77
11059,29.08,3.08
11060,30.43,1.39
11061,28.96,1.73
11062,107.46,1.09
11063,29.18,3.33
11064,27.03,3.7
11065,27.72,1.95
11066,25.64,1.98
11067,27.48,2.67
11068,28.21,4.01
11069,26.67,2.62
11070,29.01,1.68
11071,28.57,1.16
11072,30.08,1.42
11073,27.84,2.29
11074,28.48,1.71
11075,28.2,2.41
11076,25.85,1.78
11077,30.41,1.46
11078,25.49,1.39
11079,27.22,4.16
11080,26.21,3.18
11081,33.36,4.45
11082,31.21,2.76
11083,27.79,1.87
11084,29.08,3.78
11085,33.08,2.2
11086,32.61,2.43
11087,27.08,2.19
11088,27.08,0.68
11089,27.61,4.23
11090,27.49,2.71
11091,28.11,2.54
11092,26.83,2.17
11093,27.43,2.38
11094,33.33,1.75
11095,25.71,2.85
11096,27.9,1.32
11097,27.03,2.4
11098,27.15,2.79
11099,29.87,2.06
11100,26.63,2.58
11101,27.33,1.5
11102,27.36,1.51
11103,27.75,2.45
11104,27.02,2.92
11105,28.95,1.05
11106,32.96,2.74
11107,40.84,1.79
11108,26.74,2.06
11109,28.38,1.3
11110,27.81,1.58
11111,26.88,3.28
11112,26.92,2.25
11113,28.13,1.91
11114,26.14,2.12
11115,26.4,2.71
11116,26.38,2.65
11117,30.35,2.16
11118,34.24,3.45
11119,27.72,3.28
11120,27.83,2.63
11121,27.68,2.27
11122,26.86,2.89
11123,26.08,2.52
11124,38.71,3.4
11125,33.28,3.19
11126,27.54,1.48
11127,27.66,1.44
11128,25.72,1.68
11129,28.73,3.29
11130,26.82,1.18
11131,27.97,2.61
11132,26.5,2.57
11133,25.98,3.54
11134,26.27,2.39
11135,26.51,1.3
11136,26.97,1.52
11137,41.54,1.39
11138,28.96,1.79
11139,25.88,2.07
11140,26.08,1.4
11141,26.63,4.01
11142,49.38,1.31
11143,30.93,3.81
11144,26.08,3.58
11145,27.53,3.19
11146,26.65,1.69
11147,30.77,2.55
11148,25.95,1.34
11149,26.98,3.2
11150,25.54,2.16
11151,26.6,1.89
11152,43.87,1.36
11153,26.08,0.83
11154,30.57,1.47
11155,26.65,3.47
11156,25.83,1.89
11157,27.12,2.08
11158,29.35,2.89
11159,26.11,4.58
11160,56.01,3.78
11161,28.12,1.51
11162,35.35,1.02
11163,27.48,5.72
11164,27.14,5.52
11165,27.21,2.4
11166,27.33,1.34
11167,29.73,3.27
11168,38.69,2.13
11169,28.28,2.13
11170,29.52,3.18
11171,25.9,2.54
11172,27.83,1.38
11173,28.02,1.95
11174,27.05,2.9
11175,25.79,2.73
11176,26.5,2.47
11177,30.56,3.23
11178,34.35,1.93
11179,34.3,2.39
11180,29.11,0.58
11181,28.7,1.86
11182,26.06,3.02
11183,27.0,1.9
11184,27.44,1.85
11185,27.6,1.47
11186,29.38,3.32
11187,26.34,2.77
11188,26.43,3.1
11189,27.88,1.12
11190,29.19,2.09
11191,28.66,1.99
11192,28.39,1.99
11193,29.55,1.74
11194,26.2,1.94
11195,26.66,3.13
11196,27.11,1.04
11197,25.81,4.53
11198,26.13,2.7
11199,26.65,2.19
11200,25.91,3.2
11201,26.49,1.25
11202,27.03,1.71
11203,28.4,2.12
11204,27.21,3.84
11205,28.75,2.18
11206,30.31,2.66
11207,26.05,1.76
11208,26.69,2.7
11209,26.78,4.35
11210,26.72,3.31
11211,26.96,2.15
11212,28.84,2.92
11213,27.05,2.8
11214,29.01,2.73
11215,25.84,3.47
11216,29.28,3.46
11217,27.43,2.12
11218,28.05,2.88
11219,26.39,1.91
11220,27.41,1.54
11221,31.85,2.0
11222,26.04,2.16
11223,26.66,1.14
11224,25.21,3.14
11225,27.0,0.74
11226,26.5,6.59
11227,30.5,4.06
11228,31.92,2.0
11229,33.07,2.23
11230,25.87,2.51
11231,26.92,1.76
11232,27.11,2.4
11233,26.62,2.1
11234,26.79,2.14
11235,26.68,2.39
11236,27.17,1.32
11237,29.97,2.26
11238,29.26,2.38
11239,28.16,2.34
11240,27.38,2.04
11241,26.13,3.51
11242,26.57,1.93
11243,27.01,2.44
11244,28.77,3.74
11245,26.7,2.16
11246,26.75,2.42
11247,27.49,2.14
11248,28.34,3.65
11249,30.6,2.01
11250,28.9,3.72
11251,26.25,2.14
11252,27.06,1.58
11253,26.94,2.92
11254,28.79,1.97
11255,26.06,2.85
11256,26.86,0.75
11257,28.27,2.23
11258,27.83,1.85
11259,26.28,1.45
11260,28.64,1.78
11261,28.25,1.77
11262,27.08,2.18
11263,26.03,1.29
11264,27.12,2.53
11265,26.98,3.84
11266,28.25,2.49
11267,29.42,3.08
11268,26.37,3.45
11269,27.31,3.65
11270,28.23,4.7
11271,28.54,1.82
11272,27.14,1.67
11273,26.15,3.04
11274,26.95,2.95
11275,27.24,3.04
11276,26.93,4.74
11277,28.46,2.24
11278,27.47,2.64
11279,27.35,1.5
11280,27.91,5.23
11281,31.43,1.95
11282,28.68,1.97
11283,27.51,1.94
11284,26.39,1.72
11285,26.46,1.66
11286,27.97,1.8
11287,26.8,1.29
11288,25.88,1.63
11289,26.09,4.85
11290,26.78,2.99
11291,27.01,3.22
11292,28.34,3.56
11293,29.09,4.64
11294,26.18,1.1
11295,29.28,1.36
11296,30.7,1.61
11297,26.14,1.84
11298,27.0,1.97
11299,29.29,1.86
11300,27.6,2.43
11301,25.96,2.26
11302,25.95,1.67
11303,29.62,0.93
11304,26.76,1.5
11305,28.9,1.79
11306,26.44,2.02
11307,28.47,1.42
11308,59.9,1.83
11309,28.8,1.42
11310,26.78,2.12
11311,25.94,1.45
11312,27.3,1.58
11313,26.96,1.32
11314,28.69,2.09
11315,26.64,1.57
11316,28.38,3.2
11317,29.14,2.62
11318,28.92,2.16
11319,20.26,1.62
11320,26.34,2.59
11321,26.22,2.93
11322,26.13,2.36
11323,26.98,4.23
11324,26.53,2.67
11325,27.91,3.21
11326,29.07,2.35
11327,27.25,2.92
11328,26.35,1.62
11329,28.69,1.85
11330,28.4,2.56
11331,28.08,2.55
11332,27.7,2.73
11333,25.91,3.46
11334,27.3,1.26
11335,25.39,1.51
11336,26.59,2.44
11337,28.39,1.67
11338,29.15,8.59
11339,28.32,2.74
11340,28.5,2.16
11341,29.33,1.81
11342,29.06,1.84
11343,25.95,2.25
11344,27.25,2.33
11345,26.57,1.85
11346,26.96,2.0
11347,27.49,3.81
11348,29.96,3.87
11349,28.31,2.46
11350,29.0,1.3
11351,26.21,2.76
11352,30.21,4.14
11353,27.98,3.85
11354,26.49,2.99
11355,27.24,3.93
11356,27.3,2.27
11357,29.72,2.86
11358,26.5,1.7
11359,27.66,2.5
11360,27.59,3.79
11361,26.24,1.76
11362,31.31,1.58
11363,27.63,2.31
11364,27.15,2.03
11365,26.28,2.89
11366,26.5,1.86
11367,26.92,4.43
11368,25.76,1.33
11369,26.55,3.67
11370,26.31,1.64
11371,26.66,1.09
11372,28.27,2.45
11373,29.03,2.01
11374,27.13,1.43
11375,28.5,1.14
11376,26.2,2.22
11377,26.38,3.29
11378,26.81,2.81
11379,26.92,2.28
11380,25.84,2.7
11381,28.7,2.2
11382,27.79,1.26
11383,29.54,1.26
11384,27.64,2.05
11385,27.9,2.09
11386,26.1,3.13
11387,25.5,3.01
11388,26.23,2.84
11389,25.99,1.99
11390,27.69,1.28
11391,26.13,2.62
11392,27.36,2.75
11393,30.27,0.86
11394,26.92,1.59
11395,29.04,1.69
11396,27.62,2.33
11397,26.65,1.61
11398,27.11,2.19
11399,26.75,2.05
11400,28.75,2.09
11401,26.69,1.67
11402,26.9,1.72
11403,28.31,1.44
11404,27.61,2.59
11405,26.79,2.8
11406,26.11,1.64
11407,26.1,4.09
11408,26.86,1.96
11409,26.96,4.1
11410,27.84,1.72
11411,30.36,0.99
11412,26.34,2.61
11413,28.08,2.46
11414,28.77,2.26
11415,26.61,1.72
11416,28.4,2.19
11417,26.19,1.81
11418,26.31,1.97
11419,26.86,3.12
11420,25.94,2.4
11421,27.31,2.84
11422,27.42,2.03
11423,25.61,1.94
11424,27.57,1.4
11425,28.42,1.92
11426,28.95,0.59
11427,27.32,1.76
11428,26.17,2.15
11429,26.49,2.79
11430,27.11,2.0
11431,26.09,2.56
11432,27.25,0.93
11433,28.3,2.18
11434,25.63,1.14
11435,26.63,1.37
11436,26.97,2.07
11437,27.81,3.71
11438,29.0,2.58
11439,29.93,2.24
11440,28.47,2.21
11441,27.5,1.67
11442,26.22,1.79
11443,25.57,2.64
11444,26.19,1.28
11445,27.19,2.82
11446,26.85,1.91
11447,26.8,3.1
11448,26.0,3.27
11449,27.52,1.14
11450,27.38,1.76
11451,29.18,1.58
11452,28.25,1.08
11453,26.47,1.47
11454,29.62,5.91
11455,29.47,2.84
11456,27.83,4.79
11457,26.28,3.1
11458,26.35,1.65
11459,26.17,1.91
11460,54.1,2.82
11461,27.84,2.65
11462,26.65,1.77
11463,28.49,1.22
11464,29.61,8.29
11465,26.18,2.1
11466,28.0,1.95
11467,28.33,2.33
11468,26.27,2.02
11469,27.3,2.34
11470,26.37,3.72
11471,28.51,2.12
11472,29.96,1.4
11473,27.84,2.09
11474,27.47,1.85
11475,28.37,3.93
11476,26.52,3.56
11477,26.95,2.32
11478,27.03,1.33
11479,28.1,1.36
11480,26.25,2.24
11481,27.04,2.55
11482,28.91,1.92
11483,26.57,1.84
11484,28.9,1.76
11485,26.17,2.2
11486,26.85,0.86
11487,26.61,1.43
11488,26.94,1.73
11489,26.97,3.61
11490,27.67,1.61
11491,27.56,2.39
11492,28.87,2.44
11493,26.76,3.74
11494,28.52,3.69
11495,27.46,2.17
11496,27.07,1.84
11497,27.94,1.71
11498,29.96,2.02
11499,28.76,1.87
11500,29.22,2.78
11501,25.81,2.63
11502,25.98,2.82
11503,25.99,3.68
11504,27.83,4.69
11505,27.51,2.34
11506,27.99,3.45
11507,28.76,1.93
11508,30.85,3.58
11509,29.6,3.4
11510,31.1,3.33
11511,27.6,2.31
11512,26.12,1.7
11513,26.0,1.27
11514,25.93,2.19
11515,26.52,4.11
11516,27.28,1.97
11517,27.62,3.05
11518,27.85,3.12
11519,30.03,1.99
11520,25.97,3.77
11521,26.71,0.7
11522,27.61,1.36
11523,25.86,1.54
11524,27.87,1.6
11525,27.78,2.55
11526,27.96,2.5
11527,28.56,2.61
11528,25.69,2.82
11529,28.3,1.52
11530,26.64,1.37
11531,27.57,2.61
11532,26.8,1.73
11533,27.03,1.19
11534,26.47,3.28
11535,28.4,3.89
11536,29.05,4.15
11537,29.73,2.4
11538,27.81,2.86
11539,28.66,3.85
11540,28.53,1.72
11541,26.96,3.47
11542,25.86,2.48
11543,27.12,3.21
11544,28.07,2.4
11545,28.12,3.74
11546,25.94,2.43
11547,27.37,1.23
11548,25.86,3.98
11549,27.55,1.52
11550,27.71,3.67
11551,27.53,2.15
11552,26.29,3.56
11553,26.73,3.5
11554,26.4,2.64
11555,28.27,2.73
11556,27.09,2.64
11557,26.24,0.99
11558,28.06,2.33
11559,28.41,1.42
11560,27.67,2.38
11561,32.01,1.41
11562,27.24,1.39
11563,26.87,4.23
11564,26.38,3.41
11565,28.07,2.22
11566,25.33,2.4
11567,25.97,2.02
11568,26.59,2.8
11569,25.71,1.7
11570,27.99,3.31
11571,28.28,2.01
11572,30.43,1.88
11573,27.02,2.24
11574,28.65,1.76
11575,28.52,2.54
