sample_id,inference_ms,db_write_ms
12216,0.91,0.29
12217,0.91,0.29
12218,0.9,0.28
12219,0.9,0.28
12220,0.91,0.28
12221,0.9,0.28
12222,0.9,0.34
12223,0.9,0.28
12224,0.91,0.29
12225,0.91,0.28
12226,0.92,0.28
12227,0.97,0.28
12228,0.91,0.28
12229,0.91,0.33
12230,0.92,0.29
12231,0.92,0.28
12232,0.91,0.28
12233,0.95,0.29
12234,0.91,0.28
12235,0.96,0.28
12236,0.91,0.28
12237,0.91,0.33
12238,0.91,0.28
12239,0.95,0.28
12240,0.95,0.28
12241,0.91,0.28
12242,0.91,0.28
12243,0.95,0.28
12244,0.92,0.28
12245,0.92,0.29
12246,0.92,0.28
12247,0.93,0.28
12248,0.97,0.28
12249,0.92,0.28
12250,0.91,0.29
12251,0.92,0.28
12252,0.91,0.29
12253,0.95,0.28
12254,0.91,0.28
12255,0.91,0.29
12256,0.96,0.29
12257,0.92,0.29
12258,0.97,0.28
12259,0.82,0.3
12260,0.86,0.29
12261,0.84,0.28
12262,0.86,0.31
12263,0.86,1.44
12264,0.83,0.3
12265,0.91,0.33
12266,0.91,0.28
12267,0.91,0.28
12268,0.91,0.31
12269,0.91,0.28
12270,0.92,0.32
12271,0.92,0.34
12272,0.97,0.28
12273,0.92,0.29
12274,0.96,0.28
12275,0.91,0.33
12276,0.92,0.3
12277,0.93,0.28
12278,1.07,0.33
12279,1.08,0.32
12280,1.02,0.33
12281,1.07,0.33
12282,1.03,0.32
12283,1.02,0.44
12284,1.03,0.32
12285,1.04,0.37
12286,1.04,0.31
12287,1.03,0.32
12288,0.92,0.28
12289,0.92,0.28
12290,0.93,0.28
12291,0.93,0.28
12292,0.97,0.28
12293,0.93,0.28
12294,0.92,0.33
12295,0.89,0.28
12296,0.9,0.28
12297,0.9,0.3
12298,0.94,0.29
12299,0.94,0.29
12300,0.95,0.34
12301,0.94,0.3
12302,0.94,0.29
12303,0.94,0.29
12304,0.94,0.29
12305,0.97,0.32
12306,0.96,0.3
12307,0.95,0.28
12308,0.92,0.33
12309,0.92,0.29
12310,0.92,0.28
12311,0.93,0.32
12312,0.93,0.28
12313,0.94,0.28
12314,0.93,0.28
12315,0.97,0.28
12316,0.93,0.29
12317,0.98,0.28
12318,0.97,0.29
12319,0.92,0.29
12320,0.98,0.28
12321,0.92,0.33
12322,0.93,0.28
12323,0.92,0.28
12324,0.93,0.28
12325,0.93,0.29
12326,0.93,0.28
12327,0.93,0.28
12328,0.93,0.28
12329,0.93,0.28
12330,0.92,0.28
12331,0.92,0.29
12332,0.92,0.28
12333,0.92,0.28
12334,0.92,0.28
12335,0.92,0.29
12336,0.93,0.28
12337,0.92,0.33
12338,0.93,0.28
12339,0.93,0.28
12340,0.93,0.28
12341,0.93,0.28
12342,0.92,0.28
12343,0.97,0.28
12344,0.93,0.29
12345,0.98,0.29
12346,0.99,0.28
12347,0.98,0.28
12348,0.93,0.29
12349,0.93,0.28
12350,0.93,0.28
12351,0.93,0.29
12352,0.94,0.29
12353,0.95,0.29
12354,0.94,0.28
12355,0.84,0.3
12356,0.88,0.29
12357,0.82,0.28
12358,0.9,0.28
12359,0.91,0.59
12360,0.85,0.28
12361,0.94,0.27
12362,0.93,0.29
12363,0.93,0.28
12364,0.94,0.29
12365,0.93,0.28
12366,0.95,0.28
12367,0.95,0.3
12368,0.94,0.29
12369,0.94,0.31
12370,0.94,0.28
12371,0.93,0.29
12372,0.99,0.32
12373,1.05,0.33
12374,1.05,0.37
12375,1.08,0.33
12376,1.1,0.33
12377,1.05,0.33
12378,1.05,0.33
12379,1.11,0.33
12380,1.1,0.32
12381,0.96,0.35
12382,0.94,0.29
12383,1.15,1.73
12384,1.25,0.39
12385,1.26,0.4
12386,1.25,0.39
12387,1.32,0.39
12388,1.25,0.4
12389,0.99,0.3
12390,0.99,0.3
12391,0.99,0.3
12392,0.99,0.3
12393,0.99,0.31
12394,0.99,0.3
12395,0.99,0.34
12396,0.99,0.3
12397,0.99,0.3
12398,0.94,0.28
12399,0.98,0.28
12400,0.94,0.28
12401,1.0,0.29
12402,0.95,0.28
12403,0.98,0.28
12404,0.94,0.28
12405,0.94,0.29
12406,0.99,0.28
12407,0.94,0.32
12408,0.98,0.28
12409,0.94,0.28
12410,0.94,0.28
12411,0.99,0.28
12412,0.95,0.28
12413,0.98,0.29
12414,1.0,0.28
12415,0.94,0.28
12416,0.98,0.28
12417,0.94,0.28
12418,1.04,0.3
12419,0.99,0.3
12420,1.03,0.3
12421,0.99,0.35
12422,0.99,0.3
12423,0.99,0.3
12424,0.99,0.3
12425,0.99,0.29
12426,0.99,0.3
12427,1.04,0.3
12428,0.95,0.28
12429,0.99,0.28
12430,0.98,0.28
12431,0.95,0.28
12432,0.94,0.28
12433,0.95,0.28
12434,0.94,0.28
12435,0.94,0.28
12436,0.94,0.28
12437,0.99,0.28
12438,0.95,0.29
12439,1.0,0.28
12440,0.99,0.28
12441,0.94,0.29
12442,0.94,0.28
12443,0.95,0.28
12444,0.94,0.28
12445,0.95,0.28
12446,0.95,0.29
12447,0.95,0.28
12448,0.99,0.28
12449,0.95,0.29
12450,0.99,0.29
12451,0.86,0.3
12452,0.92,0.31
12453,0.92,0.26
12454,0.84,0.69
12455,0.88,0.28
12456,0.83,0.34
12457,0.95,0.26
12458,0.94,0.29
12459,0.94,0.29
12460,0.94,0.28
12461,0.94,0.29
12462,0.97,0.28
12463,0.94,0.29
12464,0.94,0.29
12465,0.94,0.28
12466,0.97,0.29
12467,0.94,0.28
12468,0.99,0.28
12469,0.95,0.31
12470,0.96,0.32
12471,0.95,0.29
12472,1.14,0.49
12473,1.2,0.36
12474,1.18,0.35
12475,1.13,0.35
12476,1.13,0.36
12477,1.13,0.4
12478,1.13,0.35
12479,0.98,0.31
12480,0.98,0.34
12481,0.95,0.3
12482,0.95,0.35
12483,0.98,0.3
12484,0.98,0.3
12485,0.99,0.3
12486,0.98,0.3
12487,0.98,0.3
12488,0.98,0.3
12489,0.95,0.28
12490,0.96,0.29
12491,0.99,0.28
12492,0.94,0.29
12493,1.0,0.28
12494,0.94,0.33
12495,0.93,0.29
12496,0.94,0.28
12497,0.94,0.29
12498,0.98,0.3
12499,0.98,0.3
12500,0.98,0.3
12501,0.99,0.31
12502,1.03,0.3
12503,0.99,0.3
12504,0.98,0.3
12505,0.98,0.36
12506,1.02,0.3
12507,0.99,0.3
12508,0.93,0.28
12509,0.96,0.28
12510,0.92,0.28
12511,0.98,0.28
12512,0.93,0.28
12513,0.93,0.28
12514,0.94,0.28
12515,0.94,0.29
12516,0.94,0.29
12517,0.97,0.28
12518,0.94,0.29
12519,0.94,0.34
12520,0.93,0.28
12521,0.94,0.29
12522,0.93,0.29
12523,0.93,0.28
12524,0.93,0.28
12525,0.98,0.28
12526,0.99,0.31
12527,1.03,0.3
12528,0.99,0.3
12529,0.98,0.3
12530,0.98,0.3
12531,1.02,0.3
12532,0.99,0.3
12533,0.99,0.3
12534,0.99,0.3
12535,0.98,0.29
12536,0.99,0.29
12537,0.93,0.29
12538,0.98,0.29
12539,0.94,0.28
12540,0.93,0.29
12541,0.97,0.28
12542,0.93,0.29
12543,0.98,0.28
12544,0.93,0.34
12545,0.99,0.28
12546,0.93,0.35
12547,0.86,0.32
12548,0.96,2.44
12549,0.83,0.3
12550,0.88,0.28
12551,0.86,0.26
12552,0.81,0.29
12553,0.93,0.28
12554,0.98,0.28
12555,0.92,0.28
12556,0.98,0.29
12557,0.93,0.29
12558,0.93,0.29
12559,0.97,0.28
12560,0.92,0.29
12561,0.92,0.28
12562,0.96,0.29
12563,0.93,0.28
12564,0.93,0.28
12565,0.93,0.28
12566,0.99,0.29
12567,0.92,0.28
12568,0.99,0.29
12569,0.92,0.28
12570,0.93,0.32
12571,0.93,0.28
12572,0.93,0.29
12573,0.93,0.29
12574,0.9,0.27
12575,0.95,0.28
12576,0.9,0.28
12577,0.96,0.28
12578,0.94,0.28
12579,0.9,0.28
12580,0.89,0.33
12581,0.94,0.28
12582,0.9,0.28
12583,0.97,0.28
12584,0.93,0.28
12585,0.93,0.28
12586,0.97,0.29
12587,0.93,0.34
12588,0.93,0.29
12589,0.93,0.28
12590,0.94,0.28
12591,0.93,0.28
12592,0.97,0.28
12593,0.94,0.28
12594,0.99,0.3
12595,1.03,0.3
12596,0.99,0.3
12597,1.04,0.3
12598,0.98,0.3
12599,1.04,0.3
12600,0.99,0.3
12601,1.03,0.3
12602,0.98,0.3
12603,0.98,0.3
12604,0.98,0.33
12605,0.94,0.28
12606,0.94,0.28
12607,0.93,0.28
12608,0.93,0.28
12609,0.93,0.29
12610,0.94,0.29
12611,0.94,0.28
12612,0.95,0.28
12613,0.95,0.29
12614,0.93,0.28
12615,0.93,0.28
12616,0.9,0.28
12617,0.9,0.32
12618,0.9,0.28
12619,0.9,0.28
12620,0.89,0.28
12621,0.91,0.28
12622,0.93,0.28
12623,0.93,0.31
12624,0.92,0.28
12625,0.92,138.5
12626,1.03,0.34
12627,1.13,0.34
12628,1.21,0.37
12629,1.12,0.35
12630,1.13,0.35
12631,1.12,0.35
12632,0.98,0.29
12633,1.03,0.29
12634,0.99,0.3
12635,1.03,0.3
12636,0.98,0.29
12637,1.03,0.29
12638,0.98,0.29
12639,1.04,0.29
12640,0.98,0.3
12641,1.02,0.29
12642,0.94,0.28
12643,0.87,0.29
12644,0.91,0.27
12645,0.82,0.26
12646,0.86,0.31
12647,0.96,2.34
12648,0.89,0.3
12649,0.99,0.27
12650,0.94,0.28
12651,0.98,0.28
12652,0.93,0.28
12653,0.98,0.28
12654,0.93,0.28
12655,0.94,0.28
12656,0.93,0.28
12657,0.96,0.28
12658,0.94,0.28
12659,0.94,0.28
12660,0.94,0.29
12661,0.98,0.28
12662,0.94,0.28
12663,0.98,0.28
12664,0.93,0.28
12665,0.93,0.29
12666,0.93,0.28
12667,0.92,0.33
12668,0.93,0.28
12669,0.93,0.28
12670,0.92,0.31
12671,0.94,0.27
12672,0.94,0.28
12673,0.92,0.33
12674,0.94,0.28
12675,0.93,0.28
12676,0.96,0.28
12677,0.93,0.32
12678,0.92,0.28
12679,0.93,0.34
12680,0.93,0.34
12681,0.92,0.28
12682,0.93,0.29
12683,0.93,0.28
12684,0.92,0.32
12685,0.93,0.28
12686,0.93,0.29
12687,0.93,0.28
12688,0.98,0.28
12689,0.92,0.28
12690,0.92,0.28
12691,0.98,0.28
12692,0.93,0.28
12693,0.98,0.28
12694,0.93,0.28
12695,0.97,0.28
12696,0.93,0.28
12697,0.93,0.28
12698,0.92,0.33
12699,0.93,0.28
12700,0.97,0.28
12701,0.97,0.28
12702,0.97,0.28
12703,0.93,0.28
12704,0.94,0.28
12705,0.98,0.28
12706,0.93,0.29
12707,0.93,0.29
12708,0.93,0.28
12709,1.0,0.28
12710,0.94,0.28
12711,0.94,0.29
12712,0.93,0.32
12713,0.94,0.28
12714,0.92,0.32
12715,0.93,0.28
12716,0.94,0.28
12717,0.93,0.33
12718,0.94,0.28
12719,0.93,0.29
12720,0.95,0.28
12721,0.93,0.28
12722,0.93,0.29
12723,0.94,0.28
12724,0.95,0.28
12725,0.94,0.28
12726,0.94,0.28
12727,0.94,0.34
12728,0.98,0.28
12729,0.95,0.28
12730,0.95,0.29
12731,0.96,0.33
12732,0.95,0.28
12733,1.03,0.28
12734,0.94,0.28
12735,0.98,0.28
12736,0.94,0.28
12737,0.94,0.29
12738,0.93,0.28
12739,1.05,0.32
12740,0.99,0.33
12741,0.93,0.32
12742,0.96,0.38
12743,1.05,0.3
12744,0.92,0.34
12745,1.04,0.32
12746,1.04,0.32
12747,1.04,0.32
12748,1.04,0.33
12749,0.94,0.29
12750,0.93,0.28
12751,0.94,0.28
12752,0.94,0.28
12753,0.94,0.29
12754,0.94,0.33
12755,0.94,0.28
12756,0.94,0.29
12757,0.94,0.28
12758,0.93,0.28
12759,0.98,0.28
12760,0.94,0.28
12761,0.94,0.29
12762,0.96,0.28
12763,0.91,0.28
12764,0.97,0.28
12765,0.93,0.28
12766,0.94,0.28
12767,0.93,0.28
12768,0.94,0.33
12769,0.97,0.28
12770,0.93,0.33
12771,0.94,0.31
12772,0.93,0.28
12773,0.93,0.29
12774,0.93,0.32
12775,0.93,0.28
12776,0.97,0.3
12777,0.97,0.3
12778,0.97,0.37
12779,0.98,0.41
12780,0.98,0.3
12781,0.98,0.3
12782,1.02,0.3
12783,1.03,0.3
12784,0.98,0.3
12785,0.97,0.3
12786,0.99,0.29
12787,0.98,0.28
12788,0.96,0.34
12789,0.99,0.28
12790,0.93,0.29
12791,0.93,0.28
12792,0.93,0.32
12793,0.98,0.28
12794,0.94,0.29
12795,0.99,0.28
12796,0.93,0.28
12797,0.98,0.28
12798,0.92,0.28
12799,0.98,0.28
12800,0.91,0.28
12801,0.96,0.28
12802,0.92,0.29
12803,0.91,0.28
12804,0.91,0.28
12805,0.91,0.28
12806,0.92,0.29
12807,1.0,0.28
12808,0.93,0.33
12809,0.99,0.28
12810,0.93,0.32
12811,0.94,0.28
12812,0.94,0.28
12813,0.94,0.28
12814,0.94,0.29
12815,0.93,0.28
12816,0.94,0.28
12817,0.94,0.28
12818,0.93,0.32
12819,0.93,0.28
12820,0.94,0.28
12821,0.91,0.28
12822,0.91,0.28
12823,0.9,0.29
12824,0.92,0.28
12825,0.92,0.28
12826,0.92,0.35
12827,0.92,0.28
12828,0.93,0.33
12829,0.93,0.28
12830,0.92,0.28
12831,0.92,0.28
12832,0.92,0.28
12833,0.92,0.28
12834,0.97,0.28
12835,0.85,0.3
12836,0.9,0.31
12837,0.89,0.27
12838,0.88,2.78
12839,0.85,0.28
12840,0.89,0.31
12841,0.92,1.24
12842,0.95,0.32
12843,0.95,0.28
12844,0.93,0.32
12845,0.95,0.28
12846,0.94,0.33
12847,0.94,0.29
12848,0.94,0.32
12849,0.95,0.28
12850,0.95,0.34
12851,0.99,0.29
12852,0.94,0.32
12853,0.98,0.28
12854,0.93,0.33
12855,0.94,0.28
12856,1.03,0.3
12857,0.98,0.3
12858,0.99,0.3
12859,0.98,0.3
12860,0.99,0.3
12861,0.98,0.34
12862,0.98,0.3
12863,0.98,0.3
12864,1.03,0.3
12865,0.95,0.28
12866,0.93,0.28
12867,0.93,0.28
12868,0.94,0.28
12869,1.24,4.17
12870,1.24,0.38
12871,1.31,0.41
12872,1.31,0.37
12873,1.17,0.4
12874,1.24,0.46
12875,1.29,0.38
12876,1.23,0.38
12877,0.9,0.26
12878,0.9,0.27
12879,0.9,0.31
12880,0.9,0.27
12881,0.96,0.26
12882,0.93,0.27
12883,0.89,0.27
12884,0.95,0.27
12885,0.91,0.26
12886,0.9,0.27
12887,0.93,0.27
12888,0.93,0.28
12889,0.92,0.28
12890,0.98,0.28
12891,0.93,0.29
12892,0.99,0.28
12893,0.94,0.28
12894,1.0,0.28
12895,0.97,0.28
12896,0.93,0.28
12897,0.93,0.28
12898,0.94,0.35
12899,1.0,0.28
12900,0.94,0.28
12901,0.93,0.28
12902,0.99,0.28
12903,0.94,0.28
12904,0.94,0.28
12905,0.99,0.28
12906,0.93,0.28
12907,0.94,0.29
12908,0.99,0.28
12909,0.94,0.29
12910,0.93,0.28
12911,0.93,0.28
12912,0.98,0.29
12913,0.93,0.33
12914,0.93,0.29
12915,0.92,0.28
12916,0.93,0.33
12917,0.93,0.28
12918,0.94,0.28
12919,0.93,0.28
12920,0.93,0.28
12921,0.93,0.28
12922,0.97,0.28
12923,0.93,0.28
12924,0.93,0.28
12925,0.92,0.28
12926,0.92,0.28
12927,0.9,0.28
12928,0.95,0.28
12929,0.97,0.28
12930,0.96,0.28
12931,0.9,0.33
12932,0.97,1.34
12933,0.9,0.29
12934,0.9,0.28
12935,0.87,0.26
12936,0.89,0.28
12937,0.99,0.27
12938,0.94,0.29
12939,0.92,0.28
12940,0.93,0.28
12941,0.93,0.34
12942,0.92,0.28
12943,0.92,0.28
12944,0.93,0.28
12945,0.93,0.33
12946,0.93,0.29
12947,0.98,0.29
12948,1.02,0.3
12949,0.98,0.3
12950,0.97,0.29
12951,1.02,0.3
12952,0.98,0.3
12953,1.02,0.3
12954,1.02,0.3
12955,0.98,0.3
12956,0.97,0.3
12957,0.89,0.27
12958,0.89,0.27
12959,0.82,0.28
12960,0.82,0.29
12961,0.84,0.26
12962,0.88,0.26
12963,0.85,0.26
12964,0.89,0.27
12965,0.89,0.27
12966,0.98,0.3
12967,1.02,0.3
12968,0.98,0.35
12969,0.97,0.3
12970,0.98,0.35
12971,1.02,0.29
12972,0.98,0.32
12973,0.98,0.31
12974,0.98,0.31
12975,1.03,0.3
12976,0.99,0.3
12977,0.9,0.27
12978,0.89,0.33
12979,0.92,0.27
12980,0.89,0.27
12981,0.89,0.27
12982,0.94,0.27
12983,0.9,0.27
12984,0.89,0.31
12985,0.89,0.27
12986,0.89,0.27
12987,0.93,0.29
12988,0.97,0.28
12989,0.93,0.29
12990,0.93,0.29
12991,1.0,0.29
12992,0.93,0.29
12993,0.93,0.29
12994,0.94,0.29
12995,0.93,0.29
12996,0.93,0.28
12997,0.93,0.33
12998,0.93,0.28
12999,0.94,0.29
13000,0.94,0.33
13001,0.94,0.28
13002,0.93,0.28
13003,0.94,0.28
13004,0.93,0.28
13005,0.93,0.29
13006,0.93,0.29
13007,0.93,0.28
13008,0.94,0.28
13009,0.99,0.28
13010,0.97,0.28
13011,0.94,0.29
13012,0.93,0.28
13013,0.93,0.29
13014,0.93,0.29
13015,0.93,0.33
13016,0.92,0.28
13017,0.93,0.28
13018,0.94,0.29
13019,0.93,0.34
13020,0.93,0.28
13021,0.98,0.28
13022,0.93,0.34
13023,0.93,0.29
13024,0.98,0.3
13025,0.97,0.3
13026,1.03,0.31
13027,0.99,0.3
13028,0.93,1.8
13029,0.9,0.32
13030,0.94,0.31
13031,0.91,0.28
13032,0.88,0.3
13033,0.98,0.3
13034,1.03,0.29
13035,0.94,0.28
13036,0.93,0.29
13037,0.97,0.28
13038,0.93,0.29
13039,0.93,0.29
13040,0.93,0.28
13041,0.92,0.29
13042,0.93,0.29
13043,0.93,0.28
13044,0.92,0.28
13045,0.93,0.28
13046,0.92,0.28
13047,0.98,0.28
13048,0.93,0.28
13049,0.98,0.28
13050,0.93,0.28
13051,0.96,0.29
13052,0.96,0.28
13053,0.92,0.28
13054,0.92,0.28
13055,0.93,0.28
13056,0.93,0.28
13057,0.93,0.28
13058,0.94,0.28
13059,0.93,0.28
13060,0.97,0.28
13061,0.93,0.29
13062,0.97,0.29
13063,0.93,0.28
13064,0.98,0.28
13065,0.92,0.28
13066,0.94,0.29
13067,0.93,0.28
13068,0.93,0.28
13069,0.92,0.28
13070,0.92,0.29
13071,0.89,0.28
13072,0.93,0.35
13073,0.93,0.28
13074,0.93,0.29
13075,0.98,0.33
13076,0.93,0.28
13077,0.93,0.28
13078,0.93,0.34
13079,0.93,0.28
13080,0.92,0.28
13081,0.91,0.28
13082,0.97,0.28
13083,0.95,0.28
13084,0.89,0.27
13085,1.03,0.3
13086,0.97,0.3
13087,0.96,0.3
13088,0.96,0.3
13089,0.93,0.29
13090,1.01,0.31
13091,0.97,0.3
13092,0.97,0.3
13093,0.97,0.39
13094,1.03,0.3
13095,0.9,0.27
13096,0.89,0.28
13097,0.9,0.27
13098,0.93,0.27
13099,0.89,0.27
13100,0.9,0.31
13101,0.89,0.27
13102,0.89,0.27
13103,0.89,0.27
13104,0.93,0.27
13105,0.92,0.27
13106,0.93,0.29
13107,0.93,0.29
13108,0.93,0.28
13109,0.98,0.28
13110,0.93,0.28
13111,1.18,1.51
13112,1.25,0.39
13113,1.24,0.47
13114,1.09,0.32
13115,1.04,0.32
13116,1.04,0.32
13117,1.04,0.33
13118,1.09,0.31
13119,1.04,0.32
13120,1.03,0.32
13121,1.09,0.33
13122,1.03,0.32
13123,0.8,0.28
13124,0.78,0.27
13125,0.76,0.25
13126,0.8,0.27
13127,0.89,0.26
13128,0.94,0.27
13129,0.94,0.27
13130,0.9,0.27
13131,0.9,0.27
13132,1.03,0.3
13133,0.97,0.31
13134,1.01,0.3
13135,0.98,0.3
13136,1.01,0.3
13137,0.98,0.36
13138,0.99,0.3
13139,0.98,0.31
13140,1.02,0.3
13141,0.98,0.3
13142,0.98,0.28
13143,0.93,0.28
13144,0.93,0.28
13145,0.96,0.29
13146,0.94,0.28
13147,0.93,0.28
13148,0.92,0.28
13149,0.93,0.33
13150,0.94,0.28
13151,0.93,0.32
13152,0.92,0.28
13153,0.93,0.28
13154,0.94,0.33
13155,0.93,0.28
13156,0.94,0.28
13157,0.94,0.28
13158,0.93,0.28
13159,0.93,0.28
13160,0.93,0.28
13161,0.93,0.29
13162,0.94,0.29
13163,0.93,0.28
13164,0.93,0.28
13165,0.95,0.28
13166,0.94,0.28
13167,0.93,0.28
13168,0.93,0.28
13169,0.92,0.28
13170,0.98,0.28
13171,0.93,0.28
13172,0.97,0.28
13173,0.94,0.29
13174,0.94,0.28
13175,0.99,0.29
13176,0.93,0.29
13177,0.93,0.34
13178,0.97,0.28
13179,0.93,0.33
13180,0.93,0.33
13181,0.93,0.28
13182,0.95,0.28
13183,0.93,0.28
13184,0.93,0.29
13185,0.97,0.29
13186,0.94,0.29
13187,0.97,0.28
13188,0.93,0.28
13189,0.93,0.28
13190,0.97,0.29
13191,0.98,0.28
13192,0.93,0.37
13193,0.93,0.29
13194,0.9,0.27
13195,0.9,0.27
13196,0.95,0.27
13197,0.9,0.27
13198,0.89,0.31
13199,0.89,0.27
13200,0.89,0.27
13201,0.89,0.27
13202,0.89,0.27
13203,0.94,0.27
13204,0.94,0.27
13205,0.95,0.29
13206,0.93,0.29
13207,0.94,0.29
13208,0.93,0.29
13209,0.93,0.29
13210,0.94,0.29
13211,0.94,0.28
13212,0.93,0.28
13213,0.93,0.29
13214,0.94,0.28
13215,0.93,0.28
13216,0.96,0.29
13217,0.94,0.29
13218,0.93,0.28
13219,0.91,0.28
13220,0.89,0.28
13221,0.84,0.28
13222,0.89,0.27
13223,0.89,1.06
13224,0.81,0.29
13225,0.93,0.28
13226,0.93,0.28
13227,0.93,0.29
13228,0.93,0.28
13229,0.93,0.29
13230,0.93,0.28
13231,0.93,0.28
13232,0.93,0.29
13233,0.92,0.28
13234,0.98,0.29
13235,0.93,0.28
13236,0.96,0.28
13237,0.92,0.28
13238,0.98,0.29
13239,0.93,0.28
13240,0.93,0.28
13241,0.93,0.29
13242,0.98,0.29
13243,0.93,0.28
13244,0.93,0.29
13245,0.97,0.29
13246,0.94,0.29
13247,0.93,0.29
13248,0.93,0.29
13249,0.93,0.38
13250,0.94,0.29
13251,0.93,0.29
13252,1.05,0.38
13253,1.04,0.38
13254,1.04,0.33
13255,1.04,0.33
13256,1.1,0.33
13257,1.04,0.33
13258,1.1,0.33
13259,1.05,0.33
13260,1.04,0.33
13261,0.9,0.27
13262,0.94,0.27
13263,0.95,0.28
13264,0.9,0.28
13265,0.9,0.27
13266,0.9,0.27
13267,0.9,0.27
13268,0.9,0.27
13269,0.91,0.27
13270,0.9,0.27
13271,0.9,0.28
13272,0.94,0.29
13273,0.93,0.5
13274,0.93,0.28
13275,0.93,0.28
13276,0.94,0.39
13277,0.93,0.29
13278,0.94,0.33
13279,0.95,0.29
13280,0.94,0.29
13281,0.94,0.29
13282,0.95,0.29
13283,0.95,0.29
13284,0.93,0.29
13285,0.99,0.29
13286,0.95,0.29
13287,0.99,0.29
13288,0.93,0.29
13289,0.93,0.29
13290,0.92,0.29
13291,0.92,0.29
13292,0.97,0.29
13293,0.93,0.28
13294,0.97,0.29
13295,0.93,0.28
13296,0.95,0.29
13297,0.97,0.29
13298,0.93,0.29
13299,0.99,0.28
13300,0.89,0.28
13301,1.04,0.29
13302,0.94,0.29
13303,0.98,0.28
13304,0.99,0.29
13305,0.94,0.33
13306,0.94,0.29
13307,0.94,0.29
13308,0.94,0.31
13309,0.98,0.34
13310,0.99,0.31
13311,0.98,0.3
13312,0.98,0.3
13313,0.99,0.31
13314,0.99,0.3
13315,0.9,0.33
13316,0.94,1.16
13317,0.91,0.3
13318,0.95,0.28
13319,0.88,1.0
13320,0.83,0.29
13321,0.95,0.28
13322,0.94,0.34
13323,0.94,0.29
13324,0.95,0.29
13325,0.94,0.29
13326,0.94,0.29
13327,0.95,0.32
13328,0.95,0.29
13329,0.94,0.29
13330,0.99,0.3
13331,0.94,0.29
13332,0.98,0.28
13333,0.94,0.29
13334,0.97,0.29
13335,0.93,0.29
13336,0.98,0.29
13337,0.99,0.29
13338,0.94,0.29
13339,1.05,0.29
13340,0.97,0.29
13341,0.93,0.29
13342,0.99,0.29
13343,0.94,0.29
13344,0.95,0.29
13345,0.95,0.29
13346,0.94,0.33
13347,0.94,0.29
13348,0.98,0.29
13349,0.94,0.34
13350,0.94,0.29
13351,0.94,0.29
13352,0.94,0.33
13353,0.97,0.29
13354,0.94,334.61
13355,1.14,0.41
13356,1.29,0.38
13357,1.04,0.33
13358,1.05,0.32
13359,1.05,0.32
13360,1.05,0.32
13361,1.05,0.33
13362,1.05,0.33
13363,1.05,0.32
13364,1.09,0.32
13365,1.1,0.33
13366,1.05,0.27
13367,0.94,0.27
13368,0.91,0.27
13369,0.94,0.26
13370,0.88,0.27
13371,0.92,0.26
13372,0.94,0.27
13373,0.89,0.27
13374,0.9,0.3
13375,0.9,0.31
13376,0.95,0.28
13377,0.95,0.28
13378,0.99,0.29
13379,0.93,0.28
13380,0.99,0.28
13381,0.99,0.28
13382,0.98,0.28
13383,0.99,0.28
13384,0.93,0.28
13385,0.93,0.28
13386,0.94,0.28
13387,0.94,0.27
13388,0.91,0.27
13389,0.9,0.27
13390,0.96,0.27
13391,0.9,0.27
13392,0.86,0.3
13393,0.87,0.26
13394,0.9,0.27
13395,0.9,0.27
13396,0.96,0.27
13397,0.98,0.35
13398,1.03,0.3
13399,0.99,0.35
13400,1.03,0.3
13401,0.94,0.3
13402,1.02,0.31
13403,0.97,0.3
13404,0.98,0.3
13405,0.96,0.3
13406,0.96,0.3
13407,0.91,0.28
13408,0.98,0.28
13409,0.91,0.27
13410,0.95,0.28
13411,0.86,0.3
13412,0.95,0.3
13413,0.89,0.3
13414,0.88,0.27
13415,0.9,0.3
13416,0.82,0.27
13417,0.89,0.26
13418,0.89,0.27
13419,0.89,0.27
13420,0.8,0.28
13421,0.8,0.28
13422,0.8,0.28
13423,0.8,0.28
13424,0.8,0.28
13425,0.81,0.43
13426,1.03,0.33
13427,0.98,0.3
13428,0.97,0.29
13429,1.06,0.3
13430,1.04,0.3
13431,0.99,0.3
13432,0.99,0.3
13433,0.99,0.3
13434,1.04,0.3
13435,0.95,0.34
13436,0.95,0.28
13437,0.95,0.29
13438,0.95,0.28
13439,0.95,0.29
13440,0.94,0.28
13441,1.01,0.29
13442,0.95,0.28
13443,1.0,0.29
13444,0.95,0.29
13445,1.01,0.28
13446,0.95,0.28
13447,0.96,0.28
13448,1.0,0.28
13449,0.95,0.29
13450,1.0,0.3
13451,1.02,0.29
13452,0.95,0.28
13453,0.95,0.28
13454,0.97,0.34
13455,0.96,0.28
13456,0.96,0.28
13457,0.96,0.29
13458,0.95,0.29
13459,0.91,0.28
13460,0.97,0.28
13461,1.0,0.28
13462,0.92,0.28
13463,0.99,0.28
13464,0.97,0.3
13465,0.99,0.3
13466,0.99,0.3
13467,0.99,0.3
13468,0.99,0.3
13469,0.99,0.3
13470,0.99,0.3
13471,0.99,0.3
13472,0.99,0.3
13473,0.94,0.34
13474,0.94,0.31
13475,0.94,0.34
13476,0.94,0.28
13477,0.93,0.33
13478,0.94,0.28
13479,0.94,0.29
13480,0.94,0.29
13481,0.97,0.28
13482,0.98,0.28
13483,0.93,0.32
13484,0.88,0.28
13485,0.9,0.29
13486,0.95,0.29
