sample_index,elapsed_hours,ram_mb,cpu_percent,ram_linear_trend_mb
20077,5019.25,6770.28,0.0,6753.2
20078,5019.5,6770.28,0.0,6753.2
20079,5019.75,6770.28,25.0,6753.2
20080,5020.0,6770.27,0.0,6753.2
20081,5020.25,6770.27,20.0,6753.2
20082,5020.5,6770.27,0.0,6753.21
20083,5020.75,6770.27,20.0,6753.21
20084,5021.0,6770.27,25.0,6753.21
20085,5021.25,6770.27,25.0,6753.21
20086,5021.5,6770.26,25.0,6753.21
20087,5021.75,6770.26,50.0,6753.21
20088,5022.0,6770.26,0.0,6753.21
20089,5022.25,6770.26,0.0,6753.21
20090,5022.5,6770.26,33.3,6753.21
20091,5022.75,6770.26,0.0,6753.21
20092,5023.0,6770.26,20.0,6753.21
20093,5023.25,6770.26,33.3,6753.21
20094,5023.5,6770.26,0.0,6753.21
20095,5023.75,6770.26,33.3,6753.21
20096,5024.0,6770.26,0.0,6753.21
20097,5024.25,6770.26,25.0,6753.21
20098,5024.5,6770.25,50.0,6753.22
20099,5024.75,6770.25,0.0,6753.22
20100,5025.0,6770.25,33.3,6753.22
20101,5025.25,6770.25,25.0,6753.22
20102,5025.5,6770.25,0.0,6753.22
20103,5025.75,6770.25,33.3,6753.22
20104,5026.0,6770.25,33.3,6753.22
20105,5026.25,6770.25,20.0,6753.22
20106,5026.5,6770.25,33.3,6753.22
20107,5026.75,6770.25,0.0,6753.22
20108,5027.0,6770.25,33.3,6753.22
20109,5027.25,6770.25,20.0,6753.22
20110,5027.5,6770.25,0.0,6753.22
20111,5027.75,6770.25,0.0,6753.22
20112,5028.0,6770.24,40.0,6753.22
20113,5028.25,6770.24,25.0,6753.22
20114,5028.5,6770.24,0.0,6753.22
20115,5028.75,6770.24,40.0,6753.23
20116,5029.0,6770.24,25.0,6753.23
20117,5029.25,6770.24,20.0,6753.23
20118,5029.5,6770.24,0.0,6753.23
20119,5029.75,6770.24,25.0,6753.23
20120,5030.0,6770.24,25.0,6753.23
20121,5030.25,6770.24,25.0,6753.23
20122,5030.5,6770.23,0.0,6753.23
20123,5030.75,6770.23,25.0,6753.23
20124,5031.0,6770.23,33.3,6753.23
20125,5031.25,6770.23,20.0,6753.23
20126,5031.5,6770.23,0.0,6753.23
20127,5031.75,6770.23,25.0,6753.23
20128,5032.0,6770.23,0.0,6753.23
20129,5032.25,6770.23,25.0,6753.23
20130,5032.5,6770.23,33.3,6753.23
20131,5032.75,6770.23,33.3,6753.24
20132,5033.0,6770.23,0.0,6753.24
20133,5033.25,6770.23,0.0,6753.24
20134,5033.5,6770.23,0.0,6753.24
20135,5033.75,6770.23,40.0,6753.24
20136,5034.0,6770.23,0.0,6753.24
20137,5034.25,6770.22,25.0,6753.24
20138,5034.5,6770.22,40.0,6753.24
20139,5034.75,6770.22,16.7,6753.24
20140,5035.0,6770.22,0.0,6753.24
20141,5035.25,6770.22,25.0,6753.24
20142,5035.5,6770.22,0.0,6753.24
20143,5035.75,6770.22,33.3,6753.24
20144,5036.0,6770.22,33.3,6753.24
20145,5036.25,6770.22,25.0,6753.24
20146,5036.5,6770.21,33.3,6753.24
20147,5036.75,6770.21,0.0,6753.24
20148,5037.0,6770.21,33.3,6753.25
20149,5037.25,6770.21,0.0,6753.25
20150,5037.5,6770.21,33.3,6753.25
20151,5037.75,6770.21,25.0,6753.25
20152,5038.0,6770.21,0.0,6753.25
20153,5038.25,6770.21,20.0,6753.25
20154,5038.5,6770.21,25.0,6753.25
20155,5038.75,6770.21,0.0,6753.25
20156,5039.0,6770.21,0.0,6753.25
20157,5039.25,6770.21,25.0,6753.25
20158,5039.5,6770.21,40.0,6753.25
20159,5039.75,6770.21,33.3,6753.25
20160,5040.0,6770.2,11.1,6753.25
20161,5040.25,6770.2,0.0,6753.25
20162,5040.5,6770.2,0.0,6753.25
20163,5040.75,6770.2,50.0,6753.25
20164,5041.0,6770.2,100.0,6753.25
20165,5041.25,6770.2,0.0,6753.26
20166,5041.5,6770.2,0.0,6753.26
20167,5041.75,6770.2,33.3,6753.26
20168,5042.0,6770.2,33.3,6753.26
20169,5042.25,6770.2,20.0,6753.26
20170,5042.5,6770.2,0.0,6753.26
20171,5042.75,6770.2,20.0,6753.26
20172,5043.0,6770.2,40.0,6753.26
20173,5043.25,6770.43,25.0,6753.26
20174,5043.5,6770.43,33.3,6753.26
20175,5043.75,6770.43,33.3,6753.26
20176,5044.0,6770.43,40.0,6753.26
20177,5044.25,6770.43,25.0,6753.26
20178,5044.5,6770.43,25.0,6753.26
20179,5044.75,6770.43,20.0,6753.26
20180,5045.0,6770.43,0.0,6753.26
20181,5045.25,6770.43,42.9,6753.27
20182,5045.5,6770.42,0.0,6753.27
20183,5045.75,6770.42,0.0,6753.27
20184,5046.0,6770.89,40.0,6753.27
20185,5046.25,6770.89,0.0,6753.27
20186,5046.5,6770.89,25.0,6753.27
20187,5046.75,6770.89,6.3,6753.27
20188,5047.0,6770.88,0.0,6753.27
20189,5047.25,6770.88,33.3,6753.27
20190,5047.5,6770.88,1.4,6753.27
20191,5047.75,6770.88,1.4,6753.27
20192,5048.0,6770.88,4.2,6753.27
20193,5048.25,6770.88,1.3,6753.27
20194,5048.5,6770.79,2.9,6753.27
20195,5048.75,6770.79,33.3,6753.27
20196,5049.0,6770.79,0.0,6753.27
20197,5049.25,6770.79,40.0,6753.27
20198,5049.5,6770.79,0.0,6753.28
20199,5049.75,6770.79,33.3,6753.28
20200,5050.0,6770.79,0.0,6753.28
20201,5050.25,6770.79,20.0,6753.28
20202,5050.5,6770.79,50.0,6753.28
20203,5050.75,6770.79,20.0,6753.28
20204,5051.0,6770.79,33.3,6753.28
20205,5051.25,6770.79,20.0,6753.28
20206,5051.5,6770.79,50.0,6753.28
20207,5051.75,6770.78,20.0,6753.28
20208,5052.0,6770.78,0.0,6753.28
20209,5052.25,6770.78,0.0,6753.28
20210,5052.5,6770.78,25.0,6753.28
20211,5052.75,6770.78,0.0,6753.28
20212,5053.0,6770.78,20.0,6753.28
20213,5053.25,6770.78,0.0,6753.28
20214,5053.5,6770.78,20.0,6753.29
20215,5053.75,6770.78,25.0,6753.29
20216,5054.0,6770.78,0.0,6753.29
20217,5054.25,6770.78,25.0,6753.29
20218,5054.5,6770.77,20.0,6753.29
20219,5054.75,6770.77,0.0,6753.29
20220,5055.0,6770.77,20.0,6753.29
20221,5055.25,6770.77,50.0,6753.29
20222,5055.5,6770.77,25.0,6753.29
20223,5055.75,6770.77,20.0,6753.29
20224,5056.0,6770.77,33.3,6753.29
20225,5056.25,6770.77,20.0,6753.29
20226,5056.5,6770.77,50.0,6753.29
20227,5056.75,6770.77,0.0,6753.29
20228,5057.0,6770.77,25.0,6753.29
20229,5057.25,6770.77,0.0,6753.29
20230,5057.5,6770.77,25.0,6753.29
20231,5057.75,6770.77,20.0,6753.3
20232,5058.0,6770.77,33.3,6753.3
20233,5058.25,6770.77,40.0,6753.3
20234,5058.5,6770.77,0.0,6753.3
20235,5058.75,6770.77,25.0,6753.3
20236,5059.0,6770.76,20.0,6753.3
20237,5059.25,6770.76,0.0,6753.3
20238,5059.5,6770.76,20.0,6753.3
20239,5059.75,6770.76,0.0,6753.3
20240,5060.0,6770.76,42.9,6753.3
20241,5060.25,6770.76,25.0,6753.3
20242,5060.5,6770.75,0.0,6753.3
20243,5060.75,6770.75,25.0,6753.3
20244,5061.0,6770.75,0.0,6753.3
20245,5061.25,6770.75,50.0,6753.3
20246,5061.5,6770.75,25.0,6753.3
20247,5061.75,6770.75,40.0,6753.31
20248,5062.0,6770.75,25.0,6753.31
20249,5062.25,6770.75,0.0,6753.31
20250,5062.5,6770.75,0.0,6753.31
20251,5062.75,6770.75,20.0,6753.31
20252,5063.0,6770.75,33.3,6753.31
20253,5063.25,6770.75,25.0,6753.31
20254,5063.5,6770.75,50.0,6753.31
20255,5063.75,6770.75,20.0,6753.31
20256,5064.0,6770.75,15.8,6753.31
20257,5064.25,6770.75,0.0,6753.31
20258,5064.5,6770.75,0.0,6753.31
20259,5064.75,6770.75,50.0,6753.31
20260,5065.0,6770.74,0.0,6753.31
20261,5065.25,6770.74,0.0,6753.31
20262,5065.5,6770.74,0.0,6753.31
20263,5065.75,6770.72,3.3,6753.31
20264,5066.0,6770.72,50.0,6753.32
20265,5066.25,6770.72,0.0,6753.32
20266,5066.5,6770.71,50.0,6753.32
20267,5066.75,6770.39,20.0,6753.32
20268,5067.0,6770.39,25.0,6753.32
20269,5067.25,6770.39,40.0,6753.32
20270,5067.5,6770.39,25.0,6753.32
20271,5067.75,6770.39,0.0,6753.32
20272,5068.0,6770.39,0.0,6753.32
20273,5068.25,6770.39,20.0,6753.32
20274,5068.5,6770.39,33.3,6753.32
20275,5068.75,6770.39,25.0,6753.32
20276,5069.0,6770.39,50.0,6753.32
20277,5069.25,6770.39,0.0,6753.32
20278,5069.5,6770.38,33.3,6753.32
20279,5069.75,6770.38,0.0,6753.32
20280,5070.0,6770.38,25.0,6753.32
20281,5070.25,6770.38,0.0,6753.33
20282,5070.5,6770.38,40.0,6753.33
20283,5070.75,6770.38,0.0,6753.33
20284,5071.0,6770.38,25.0,6753.33
20285,5071.25,6770.38,0.0,6753.33
20286,5071.5,6770.38,0.0,6753.33
20287,5071.75,6770.38,50.0,6753.33
20288,5072.0,6770.38,25.0,6753.33
20289,5072.25,6770.38,20.0,6753.33
20290,5072.5,6770.38,33.3,6753.33
20291,5072.75,6770.38,0.0,6753.33
20292,5073.0,6770.38,66.7,6753.33
20293,5073.25,6770.38,0.0,6753.33
20294,5073.5,6770.38,33.3,6753.33
20295,5073.75,6770.38,33.3,6753.33
20296,5074.0,6770.37,25.0,6753.33
20297,5074.25,6770.37,50.0,6753.34
20298,5074.5,6770.37,33.3,6753.34
20299,5074.75,6770.37,0.0,6753.34
20300,5075.0,6770.36,33.3,6753.34
20301,5075.25,6770.36,25.0,6753.34
20302,5075.5,6770.36,0.0,6753.34
20303,5075.75,6770.36,25.0,6753.34
20304,5076.0,6770.36,0.0,6753.34
20305,5076.25,6770.36,20.0,6753.34
20306,5076.5,6770.36,25.0,6753.34
20307,5076.75,6770.36,0.0,6753.34
20308,5077.0,6770.35,20.0,6753.34
20309,5077.25,6770.35,0.0,6753.34
20310,5077.5,6770.34,0.0,6753.34
20311,5077.75,6770.34,25.0,6753.34
20312,5078.0,6770.34,33.3,6753.34
20313,5078.25,6770.34,0.0,6753.34
20314,5078.5,6770.34,33.3,6753.35
20315,5078.75,6770.34,20.0,6753.35
20316,5079.0,6770.34,0.0,6753.35
20317,5079.25,6770.34,0.0,6753.35
20318,5079.5,6770.34,25.0,6753.35
20319,5079.75,6770.34,25.0,6753.35
20320,5080.0,6770.33,25.0,6753.35
20321,5080.25,6770.32,0.0,6753.35
20322,5080.5,6770.32,0.0,6753.35
20323,5080.75,6770.32,33.3,6753.35
20324,5081.0,6770.32,20.0,6753.35
20325,5081.25,6770.32,33.3,6753.35
20326,5081.5,6770.32,0.0,6753.35
20327,5081.75,6770.32,40.0,6753.35
20328,5082.0,6770.32,0.0,6753.35
20329,5082.25,6770.32,25.0,6753.35
20330,5082.5,6770.32,20.0,6753.36
20331,5082.75,6770.32,0.0,6753.36
20332,5083.0,6770.31,0.0,6753.36
20333,5083.25,6770.31,50.0,6753.36
20334,5083.5,6770.31,40.0,6753.36
20335,5083.75,6770.31,0.0,6753.36
20336,5084.0,6770.31,25.0,6753.36
20337,5084.25,6770.3,0.0,6753.36
20338,5084.5,6770.3,25.0,6753.36
20339,5084.75,6770.3,0.0,6753.36
20340,5085.0,6770.3,33.3,6753.36
20341,5085.25,6770.3,20.0,6753.36
20342,5085.5,6770.3,0.0,6753.36
20343,5085.75,6770.29,25.0,6753.36
20344,5086.0,6770.29,25.0,6753.36
20345,5086.25,6770.29,33.3,6753.36
20346,5086.5,6770.29,20.0,6753.36
20347,5086.75,6770.29,0.0,6753.37
20348,5087.0,6770.29,40.0,6753.37
20349,5087.25,6770.29,0.0,6753.37
20350,5087.5,6770.29,25.0,6753.37
20351,5087.75,6770.29,0.0,6753.37
20352,5088.0,6770.29,15.8,6753.37
20353,5088.25,6770.29,33.3,6753.37
20354,5088.5,6770.29,0.0,6753.37
20355,5088.75,6770.29,100.0,6753.37
20356,5089.0,6770.28,0.0,6753.37
20357,5089.25,6770.28,100.0,6753.37
20358,5089.5,6770.28,0.0,6753.37
20359,5089.75,6770.28,50.0,6753.37
20360,5090.0,6770.28,0.0,6753.37
20361,5090.25,6770.28,25.0,6753.37
20362,5090.5,6770.28,0.0,6753.37
20363,5090.75,6770.28,25.0,6753.38
20364,5091.0,6770.28,0.0,6753.38
20365,5091.25,6770.28,12.5,6753.38
20366,5091.5,6770.28,33.3,6753.38
20367,5091.75,6770.27,20.0,6753.38
20368,5092.0,6770.27,25.0,6753.38
20369,5092.25,6770.27,33.3,6753.38
20370,5092.5,6770.27,0.0,6753.38
20371,5092.75,6770.27,0.0,6753.38
20372,5093.0,6770.27,25.0,6753.38
20373,5093.25,6770.27,25.0,6753.38
20374,5093.5,6770.27,0.0,6753.38
20375,5093.75,6770.27,40.0,6753.38
20376,5094.0,6770.27,40.0,6753.38
20377,5094.25,6770.27,0.0,6753.38
20378,5094.5,6770.27,0.0,6753.38
20379,5094.75,6770.26,20.0,6753.38
20380,5095.0,6770.26,0.0,6753.39
20381,5095.25,6770.26,33.3,6753.39
20382,5095.5,6770.26,0.0,6753.39
20383,5095.75,6770.26,33.3,6753.39
20384,5096.0,6770.26,33.3,6753.39
20385,5096.25,6770.26,33.3,6753.39
20386,5096.5,6770.26,33.3,6753.39
20387,5096.75,6770.26,0.0,6753.39
20388,5097.0,6770.26,33.3,6753.39
20389,5097.25,6770.26,0.0,6753.39
20390,5097.5,6770.25,25.0,6753.39
20391,5097.75,6770.25,40.0,6753.39
20392,5098.0,6770.25,0.0,6753.39
20393,5098.25,6770.25,20.0,6753.39
20394,5098.5,6770.25,25.0,6753.39
20395,5098.75,6770.25,33.3,6753.39
20396,5099.0,6770.25,0.0,6753.39
20397,5099.25,6770.24,33.3,6753.4
20398,5099.5,6770.24,0.0,6753.4
20399,5099.75,6770.24,0.0,6753.4
20400,5100.0,6770.23,33.3,6753.4
20401,5100.25,6770.23,0.0,6753.4
20402,5100.5,6770.23,0.0,6753.4
20403,5100.75,6770.23,20.0,6753.4
20404,5101.0,6770.23,20.0,6753.4
20405,5101.25,6770.23,25.0,6753.4
20406,5101.5,6770.23,25.0,6753.4
20407,5101.75,6770.23,25.0,6753.4
20408,5102.0,6770.23,0.0,6753.4
20409,5102.25,6770.23,9.1,6753.4
20410,5102.5,6770.23,11.1,6753.4
20411,5102.75,6770.23,0.0,6753.4
20412,5103.0,6770.23,0.0,6753.4
20413,5103.25,6770.23,25.0,6753.41
20414,5103.5,6770.22,20.0,6753.41
20415,5103.75,6770.22,0.0,6753.41
20416,5104.0,6770.21,33.3,6753.41
20417,5104.25,6770.21,0.0,6753.41
20418,5104.5,6770.21,20.0,6753.41
20419,5104.75,6770.21,33.3,6753.41
20420,5105.0,6770.21,20.0,6753.41
20421,5105.25,6770.21,33.3,6753.41
20422,5105.5,6770.21,25.0,6753.41
20423,5105.75,6770.21,40.0,6753.41
20424,5106.0,6770.21,0.0,6753.41
20425,5106.25,6770.21,25.0,6753.41
20426,5106.5,6770.2,0.0,6753.41
20427,5106.75,6770.2,20.0,6753.41
20428,5107.0,6770.2,0.0,6753.41
20429,5107.25,6770.2,20.0,6753.41
20430,5107.5,6770.2,33.3,6753.42
20431,5107.75,6770.2,20.0,6753.42
20432,5108.0,6770.2,0.0,6753.42
20433,5108.25,6770.19,20.0,6753.42
20434,5108.5,6770.19,33.3,6753.42
20435,5108.75,6770.19,0.0,6753.42
20436,5109.0,6770.19,20.0,6753.42
20437,5109.25,6770.19,33.3,6753.42
20438,5109.5,6770.19,0.0,6753.42
20439,5109.75,6770.19,33.3,6753.42
20440,5110.0,6770.19,20.0,6753.42
20441,5110.25,6770.19,25.0,6753.42
20442,5110.5,6770.19,25.0,6753.42
20443,5110.75,6770.19,0.0,6753.42
20444,5111.0,6770.19,40.0,6753.42
20445,5111.25,6770.18,25.0,6753.42
20446,5111.5,6770.18,0.0,6753.43
20447,5111.75,6770.18,0.0,6753.43
20448,5112.0,6770.18,14.3,6753.43
20449,5112.25,6770.18,100.0,6753.43
20450,5112.5,6770.18,0.0,6753.43
20451,5112.75,6770.18,50.0,6753.43
20452,5113.0,6770.18,0.0,6753.43
20453,5113.25,6770.18,0.0,6753.43
20454,5113.5,6770.18,100.0,6753.43
20455,5113.75,6770.18,50.0,6753.43
20456,5114.0,6770.16,20.0,6753.43
20457,5114.25,6770.15,50.0,6753.43
20458,5114.5,6770.15,0.0,6753.43
20459,5114.75,6770.15,25.0,6753.43
20460,5115.0,6770.15,20.0,6753.43
20461,5115.25,6770.15,0.0,6753.43
20462,5115.5,6770.15,20.0,6753.43
20463,5115.75,6770.15,0.0,6753.44
20464,5116.0,6770.15,20.0,6753.44
20465,5116.25,6770.15,33.3,6753.44
20466,5116.5,6770.15,50.0,6753.44
20467,5116.75,6770.15,0.0,6753.44
20468,5117.0,6770.15,40.0,6753.44
20469,5117.25,6770.14,0.0,6753.44
20470,5117.5,6770.14,20.0,6753.44
20471,5117.75,6770.14,20.0,6753.44
20472,5118.0,6770.14,33.3,6753.44
20473,5118.25,6770.14,25.0,6753.44
20474,5118.5,6770.14,25.0,6753.44
20475,5118.75,6770.14,33.3,6753.44
20476,5119.0,6770.14,0.0,6753.44
20477,5119.25,6770.14,33.3,6753.44
20478,5119.5,6770.14,20.0,6753.44
20479,5119.75,6770.14,0.0,6753.45
20480,5120.0,6770.14,20.0,6753.45
20481,5120.25,6770.13,40.0,6753.45
20482,5120.5,6770.13,20.0,6753.45
20483,5120.75,6770.13,33.3,6753.45
20484,5121.0,6770.12,33.3,6753.45
20485,5121.25,6770.12,0.0,6753.45
20486,5121.5,6770.12,20.0,6753.45
20487,5121.75,6770.12,33.3,6753.45
20488,5122.0,6770.12,20.0,6753.45
20489,5122.25,6770.12,25.0,6753.45
20490,5122.5,6770.12,0.0,6753.45
20491,5122.75,6770.12,25.0,6753.45
20492,5123.0,6770.12,40.0,6753.45
20493,5123.25,6770.12,0.0,6753.45
20494,5123.5,6770.12,25.0,6753.45
20495,5123.75,6769.87,25.0,6753.45
20496,5124.0,6769.87,33.3,6753.46
20497,5124.25,6769.87,0.0,6753.46
20498,5124.5,6769.87,25.0,6753.46
20499,5124.75,6769.87,0.0,6753.46
20500,5125.0,6769.87,40.0,6753.46
20501,5125.25,6769.87,50.0,6753.46
20502,5125.5,6769.87,0.0,6753.46
20503,5125.75,6769.87,25.0,6753.46
20504,5126.0,6769.87,0.0,6753.46
20505,5126.25,6769.86,40.0,6753.46
20506,5126.5,6769.86,2.4,6753.46
20507,5126.75,6769.86,42.9,6753.46
20508,5127.0,6769.86,0.0,6753.46
20509,5127.25,6769.86,33.3,6753.46
20510,5127.5,6769.86,16.7,6753.46
20511,5127.75,6769.86,0.0,6753.46
20512,5128.0,6769.86,40.0,6753.46
20513,5128.25,6769.86,20.0,6753.47
20514,5128.5,6769.86,0.0,6753.47
20515,5128.75,6769.86,25.0,6753.47
20516,5129.0,6769.86,0.0,6753.47
20517,5129.25,6769.85,40.0,6753.47
20518,5129.5,6769.85,0.0,6753.47
20519,5129.75,6769.85,33.3,6753.47
20520,5130.0,6769.85,0.0,6753.47
20521,5130.25,6769.85,33.3,6753.47
20522,5130.5,6769.85,0.0,6753.47
20523,5130.75,6769.85,40.0,6753.47
20524,5131.0,6769.85,25.0,6753.47
20525,5131.25,6769.85,0.0,6753.47
20526,5131.5,6769.85,20.0,6753.47
20527,5131.75,6769.85,50.0,6753.47
20528,5132.0,6769.85,0.0,6753.47
20529,5132.25,6769.84,33.3,6753.48
20530,5132.5,6769.84,25.0,6753.48
20531,5132.75,6769.84,0.0,6753.48
20532,5133.0,6769.84,25.0,6753.48
20533,5133.25,6769.84,0.0,6753.48
20534,5133.5,6769.84,0.0,6753.48
20535,5133.75,6769.84,25.0,6753.48
20536,5134.0,6769.84,25.0,6753.48
20537,5134.25,6769.84,25.0,6753.48
20538,5134.5,6769.84,20.0,6753.48
20539,5134.75,6769.84,20.0,6753.48
20540,5135.0,6769.84,33.3,6753.48
20541,5135.25,6769.83,25.0,6753.48
20542,5135.5,6769.83,25.0,6753.48
20543,5135.75,6769.83,25.0,6753.48
20544,5136.0,6769.83,0.0,6753.48
20545,5136.25,6769.83,100.0,6753.48
20546,5136.5,6769.83,33.3,6753.49
20547,5136.75,6769.83,0.0,6753.49
20548,5137.0,6769.83,40.0,6753.49
20549,5137.25,6769.83,0.0,6753.49
20550,5137.5,6769.83,33.3,6753.49
20551,5137.75,6769.83,33.3,6753.49
20552,5138.0,6769.83,0.0,6753.49
20553,5138.25,6769.82,33.3,6753.49
20554,5138.5,6769.82,20.0,6753.49
20555,5138.75,6769.82,33.3,6753.49
20556,5139.0,6769.82,50.0,6753.49
20557,5139.25,6769.82,20.0,6753.49
20558,5139.5,6769.82,25.0,6753.49
20559,5139.75,6769.82,0.0,6753.49
20560,5140.0,6769.96,0.0,6753.49
20561,5140.25,6769.96,33.3,6753.49
20562,5140.5,6770.06,0.0,6753.5
20563,5140.75,6770.06,20.0,6753.5
20564,5141.0,6770.06,0.0,6753.5
20565,5141.25,6770.05,33.3,6753.5
20566,5141.5,6770.05,33.3,6753.5
20567,5141.75,6770.05,20.0,6753.5
20568,5142.0,6770.05,40.0,6753.5
20569,5142.25,6770.05,0.0,6753.5
20570,5142.5,6770.05,20.0,6753.5
20571,5142.75,6770.05,50.0,6753.5
20572,5143.0,6770.05,20.0,6753.5
20573,5143.25,6770.05,33.3,6753.5
20574,5143.5,6770.05,20.0,6753.5
20575,5143.75,6770.05,0.0,6753.5
20576,5144.0,6770.05,33.3,6753.5
20577,5144.25,6770.05,25.0,6753.5
20578,5144.5,6770.05,0.0,6753.5
20579,5144.75,6770.05,50.0,6753.51
20580,5145.0,6770.05,0.0,6753.51
20581,5145.25,6770.05,25.0,6753.51
20582,5145.5,6770.05,40.0,6753.51
20583,5145.75,6770.04,0.0,6753.51
20584,5146.0,6770.04,33.3,6753.51
20585,5146.25,6770.04,25.0,6753.51
20586,5146.5,6770.04,0.0,6753.51
20587,5146.75,6770.04,20.0,6753.51
20588,5147.0,6770.04,0.0,6753.51
20589,5147.25,6770.03,40.0,6753.51
20590,5147.5,6770.03,0.0,6753.51
20591,5147.75,6770.03,40.0,6753.51
20592,5148.0,6770.03,25.0,6753.51
20593,5148.25,6770.03,0.0,6753.51
20594,5148.5,6770.03,20.0,6753.51
20595,5148.75,6770.02,50.0,6753.51
20596,5149.0,6770.02,0.0,6753.52
20597,5149.25,6770.02,0.0,6753.52
20598,5149.5,6770.02,0.0,6753.52
20599,5149.75,6770.02,40.0,6753.52
20600,5150.0,6770.02,25.0,6753.52
20601,5150.25,6770.02,0.0,6753.52
20602,5150.5,6770.02,20.0,6753.52
20603,5150.75,6770.01,0.0,6753.52
20604,5151.0,6770.01,0.0,6753.52
20605,5151.25,6770.01,33.3,6753.52
20606,5151.5,6770.01,33.3,6753.52
20607,5151.75,6770.01,0.0,6753.52
20608,5152.0,6770.01,33.3,6753.52
20609,5152.25,6770.01,0.0,6753.52
20610,5152.5,6770.0,40.0,6753.52
20611,5152.75,6770.0,0.0,6753.52
20612,5153.0,6770.0,50.0,6753.53
20613,5153.25,6770.0,0.0,6753.53
20614,5153.5,6770.0,33.3,6753.53
20615,5153.75,6770.0,33.3,6753.53
20616,5154.0,6770.0,25.0,6753.53
20617,5154.25,6770.0,0.0,6753.53
20618,5154.5,6769.99,0.0,6753.53
20619,5154.75,6769.98,33.3,6753.53
20620,5155.0,6769.98,0.0,6753.53
20621,5155.25,6769.98,50.0,6753.53
20622,5155.5,6769.98,0.0,6753.53
20623,5155.75,6769.98,33.3,6753.53
20624,5156.0,6769.98,20.0,6753.53
20625,5156.25,6769.98,33.3,6753.53
20626,5156.5,6769.98,33.3,6753.53
20627,5156.75,6769.98,0.0,6753.53
20628,5157.0,6769.97,0.0,6753.53
20629,5157.25,6769.97,25.0,6753.54
20630,5157.5,6769.97,25.0,6753.54
20631,5157.75,6769.96,20.0,6753.54
20632,5158.0,6769.65,10.0,6753.54
20633,5158.25,6769.65,40.0,6753.54
20634,5158.5,6769.65,25.0,6753.54
20635,5158.75,6769.65,25.0,6753.54
20636,5159.0,6769.65,0.0,6753.54
20637,5159.25,6769.65,25.0,6753.54
20638,5159.5,6769.65,0.0,6753.54
20639,5159.75,6769.65,25.0,6753.54
20640,5160.0,6769.65,15.8,6753.54
20641,5160.25,6769.65,100.0,6753.54
20642,5160.5,6769.65,0.0,6753.54
20643,5160.75,6769.65,0.0,6753.54
20644,5161.0,6769.65,100.0,6753.54
20645,5161.25,6769.65,0.0,6753.55
20646,5161.5,6769.65,0.0,6753.55
20647,5161.75,6769.64,25.0,6753.55
20648,5162.0,6769.64,33.3,6753.55
20649,5162.25,6769.5,0.0,6753.55
20650,5162.5,6769.5,25.0,6753.55
20651,5162.75,6769.5,25.0,6753.55
20652,5163.0,6769.5,0.0,6753.55
20653,5163.25,6769.5,33.3,6753.55
20654,5163.5,6769.5,33.3,6753.55
20655,5163.75,6769.5,25.0,6753.55
20656,5164.0,6769.5,0.0,6753.55
20657,5164.25,6769.5,33.3,6753.55
20658,5164.5,6769.5,0.0,6753.55
20659,5164.75,6769.5,33.3,6753.55
20660,5165.0,6769.5,33.3,6753.55
20661,5165.25,6769.5,33.3,6753.55
20662,5165.5,6769.5,20.0,6753.56
20663,5165.75,6769.49,33.3,6753.56
20664,5166.0,6769.49,20.0,6753.56
20665,5166.25,6769.49,33.3,6753.56
20666,5166.5,6769.49,0.0,6753.56
20667,5166.75,6769.49,33.3,6753.56
20668,5167.0,6769.49,0.0,6753.56
20669,5167.25,6769.49,33.3,6753.56
20670,5167.5,6769.48,0.0,6753.56
20671,5167.75,6769.48,25.0,6753.56
20672,5168.0,6769.48,60.0,6753.56
20673,5168.25,6769.48,0.0,6753.56
20674,5168.5,6769.48,33.3,6753.56
20675,5168.75,6769.48,20.0,6753.56
20676,5169.0,6769.48,0.0,6753.56
20677,5169.25,6769.48,25.0,6753.56
20678,5169.5,6769.48,0.0,6753.57
20679,5169.75,6769.47,25.0,6753.57
20680,5170.0,6769.47,25.0,6753.57
20681,5170.25,6769.47,0.0,6753.57
20682,5170.5,6769.47,25.0,6753.57
20683,5170.75,6769.47,25.0,6753.57
20684,5171.0,6769.47,25.0,6753.57
20685,5171.25,6769.47,0.0,6753.57
20686,5171.5,6769.47,40.0,6753.57
20687,5171.75,6769.47,25.0,6753.57
20688,5172.0,6769.46,0.0,6753.57
20689,5172.25,6769.46,33.3,6753.57
20690,5172.5,6769.46,16.7,6753.57
20691,5172.75,6769.45,33.3,6753.57
20692,5173.0,6769.45,20.0,6753.57
20693,5173.25,6769.45,33.3,6753.57
20694,5173.5,6769.44,40.0,6753.57
20695,5173.75,6769.44,0.0,6753.58
20696,5174.0,6769.44,0.0,6753.58
20697,5174.25,6769.44,25.0,6753.58
20698,5174.5,6769.44,0.0,6753.58
20699,5174.75,6769.44,33.3,6753.58
20700,5175.0,6769.44,25.0,6753.58
20701,5175.25,6769.44,20.0,6753.58
20702,5175.5,6769.44,0.0,6753.58
20703,5175.75,6769.43,20.0,6753.58
20704,5176.0,6769.43,25.0,6753.58
20705,5176.25,6769.43,25.0,6753.58
20706,5176.5,6769.43,25.0,6753.58
20707,5176.75,6769.43,0.0,6753.58
20708,5177.0,6769.43,40.0,6753.58
20709,5177.25,6769.43,25.0,6753.58
20710,5177.5,6769.42,20.0,6753.58
